date,commodity,location,rainfall_mm,soil_quality,price_per_kg
2024-02-03,tur,Patna,41.03,Excellent,57.63
2024-02-03,tomato,Pune,27.48,Average,26.53
2024-02-03,moong,Hyderabad,10.63,Excellent,59.06
2024-02-03,urad,Kanpur,35.05,Good,66.39
2024-02-04,tur,Jaipur,47.76,Good,50.11
2024-02-04,tomato,Kanpur,1.43,Poor,35.37
2024-02-04,onion,Bhopal,38.92,Good,17.73
2024-02-04,moong,Hyderabad,21.11,Average,87.79
2024-02-04,soyabean,Hyderabad,49.17,Average,58.11
2024-02-04,onion,Lucknow,26.81,Poor,14.06
2024-02-04,onion,Ahmedabad,38.28,Good,24.85
2024-02-05,urad,Indore,35.72,Poor,71.23
2024-02-05,soyabean,Patna,35.87,Good,41.92
2024-02-05,tomato,Nagpur,10.9,Average,32.95
2024-02-05,urad,Nagpur,10.28,Average,83.6
2024-02-06,potato,Pune,34.48,Excellent,18.94
2024-02-06,tomato,Nagpur,38.09,Excellent,30.38
2024-02-06,potato,Patna,5.29,Good,15.17
2024-02-07,tur,Bhopal,35.14,Good,72.74
2024-02-07,wheat,Lucknow,44.43,Excellent,30.47
2024-02-07,moong,Lucknow,44.52,Poor,78.09
2024-02-07,gram,Ahmedabad,20.27,Good,71.78
2024-02-07,potato,Hyderabad,36.59,Excellent,16.27
2024-02-08,moong,Hyderabad,19.61,Good,83.08
2024-02-08,soyabean,Patna,24.07,Good,64.05
2024-02-08,moong,Jaipur,24.03,Good,83.1
2024-02-08,onion,Indore,49.95,Good,20.44
2024-02-08,moong,Indore,11.26,Excellent,95.44
2024-02-08,tur,Pune,4.91,Average,89.96
2024-02-09,moong,Jaipur,31.2,Good,83.24
2024-02-09,potato,Indore,4.8,Good,16.53
2024-02-09,soyabean,Bhopal,45.74,Average,40.54
2024-02-09,urad,Ahmedabad,31.93,Good,66.88
2024-02-09,tur,Pune,18.18,Excellent,84.55
2024-02-09,urad,Jaipur,9.28,Average,74.66
2024-02-09,tomato,Pune,32.5,Poor,22.72
2024-02-09,gram,Hyderabad,31.22,Good,50.04
2024-02-10,rice,Hyderabad,39.36,Excellent,42.87
2024-02-10,moong,Lucknow,22.44,Average,77.19
2024-02-10,potato,Jaipur,12.43,Excellent,17.93
2024-02-10,rice,Bhopal,30.42,Excellent,33.77
2024-02-10,moong,Nagpur,10.16,Average,73.58
2024-02-10,wheat,Kanpur,6.53,Poor,28.58
2024-02-11,tomato,Hyderabad,8.64,Excellent,25.33
2024-02-11,rice,Kanpur,42.53,Good,38.05
2024-02-11,moong,Indore,13.51,Excellent,69.74
2024-02-11,soyabean,Lucknow,18.17,Poor,54.41
2024-02-11,rice,Bhopal,45.08,Good,41.61
2024-02-12,onion,Jaipur,0.51,Average,18.01
2024-02-12,tur,Kanpur,18.82,Good,52.29
2024-02-13,moong,Patna,25.22,Average,59.64
2024-02-13,tur,Nagpur,39.8,Good,90.01
2024-02-14,soyabean,Kanpur,24.07,Average,37.99
2024-02-14,potato,Jaipur,6.23,Poor,14.61
2024-02-14,tomato,Lucknow,17.15,Good,23.81
2024-02-14,tur,Nagpur,16.32,Average,51.86
2024-02-14,potato,Pune,12.36,Poor,11.9
2024-02-15,potato,Jaipur,27.95,Excellent,17.54
2024-02-15,wheat,Lucknow,47.68,Good,23.25
2024-02-15,moong,Nagpur,34.96,Excellent,74.39
2024-02-15,potato,Bhopal,44.63,Average,15.02
2024-02-15,potato,Bhopal,2.85,Good,14.42
2024-02-16,wheat,Jaipur,6.48,Average,29.64
2024-02-16,wheat,Nagpur,26.1,Average,30.59
2024-02-16,rice,Hyderabad,11.28,Excellent,35.96
2024-02-17,soyabean,Lucknow,10.93,Poor,37.66
2024-02-17,gram,Lucknow,38.28,Good,56.46
2024-02-17,tomato,Nagpur,42.26,Good,27.85
2024-02-18,onion,Indore,38.22,Good,21.65
2024-02-18,tomato,Kanpur,11.35,Average,37.79
2024-02-18,wheat,Nagpur,38.8,Average,28.62
2024-02-18,tomato,Indore,27.85,Excellent,23.53
2024-02-19,onion,Hyderabad,42.08,Good,22.24
2024-02-19,gram,Nagpur,18.94,Good,43.76
2024-02-19,urad,Patna,23.64,Excellent,63.47
2024-02-19,wheat,Hyderabad,40.38,Good,25.18
2024-02-19,onion,Jaipur,5.61,Good,15.01
2024-02-19,onion,Patna,34.36,Poor,25.97
2024-02-19,gram,Ahmedabad,4.49,Average,66.62
2024-02-20,wheat,Patna,40.37,Good,25.75
2024-02-20,onion,Lucknow,33.16,Excellent,18.37
2024-02-20,wheat,Bhopal,0.54,Good,22.95
2024-02-21,potato,Patna,21.17,Good,11.59
2024-02-21,onion,Nagpur,7.85,Average,24.06
2024-02-21,moong,Pune,38.51,Good,72.67
2024-02-21,rice,Ahmedabad,43.8,Good,47.53
2024-02-21,tur,Jaipur,19.98,Average,54.58
2024-02-21,gram,Indore,49.87,Average,50.83
2024-02-22,wheat,Hyderabad,40.81,Average,23.05
2024-02-22,tur,Bhopal,46.47,Excellent,74.54
2024-02-23,wheat,Kanpur,40.97,Good,19.37
2024-02-23,rice,Patna,20.97,Excellent,48.01
2024-02-23,tur,Lucknow,35.46,Poor,81.61
2024-02-24,potato,Indore,35.73,Good,14.98
2024-02-24,soyabean,Bhopal,17.27,Good,56.18
2024-02-24,onion,Bhopal,5.7,Average,14.48
2024-02-25,potato,Pune,29.92,Average,17.9
2024-02-25,potato,Ahmedabad,46.11,Good,12.48
2024-02-25,onion,Bhopal,47.71,Excellent,21.73
2024-02-25,potato,Nagpur,15.08,Good,15.84
2024-02-26,urad,Kanpur,10.91,Average,72.41
2024-02-26,tomato,Jaipur,5.29,Good,35.18
2024-02-26,moong,Bhopal,49.48,Average,57.28
2024-02-27,rice,Pune,14.19,Good,37.06
2024-02-27,rice,Pune,47.32,Good,44.75
2024-02-28,moong,Jaipur,7.1,Average,89.23
2024-02-28,soyabean,Hyderabad,5.42,Average,63.88
2024-02-28,wheat,Ahmedabad,5.13,Good,22.78
2024-02-28,urad,Hyderabad,47.81,Good,60.02
2024-02-28,onion,Ahmedabad,16.42,Average,20.99
2024-02-29,wheat,Kanpur,4.29,Good,24.45
2024-02-29,moong,Ahmedabad,4.26,Good,74.43
2024-02-29,wheat,Nagpur,12.86,Average,24.36
2024-03-01,rice,Jaipur,9.08,Good,37.73
2024-03-01,wheat,Patna,8.34,Excellent,32.16
2024-03-01,potato,Nagpur,28.2,Good,14.87
2024-03-01,onion,Nagpur,32.19,Good,20.84
2024-03-01,gram,Patna,43.69,Good,51.44
2024-03-02,urad,Jaipur,8.34,Good,70.66
2024-03-02,gram,Lucknow,7.91,Good,47.32
2024-03-02,potato,Bhopal,2.45,Excellent,17.03
2024-03-02,potato,Patna,38.51,Excellent,18.21
2024-03-02,tomato,Bhopal,25.78,Good,31.81
2024-03-03,urad,Nagpur,38.92,Good,82.2
2024-03-03,potato,Pune,4.55,Good,16.34
2024-03-03,moong,Bhopal,8.09,Average,93.73
2024-03-03,rice,Indore,35.84,Excellent,48.59
2024-03-03,soyabean,Lucknow,18.06,Average,56.54
2024-03-04,onion,Nagpur,0.67,Good,25.4
2024-03-05,wheat,Kanpur,10.65,Good,18.42
2024-03-05,urad,Pune,15.08,Average,61.01
2024-03-05,rice,Lucknow,35.61,Good,41.42
2024-03-05,gram,Hyderabad,8.37,Poor,70.57
2024-03-06,tur,Indore,16.84,Good,59.48
2024-03-07,onion,Kanpur,32.71,Good,23.47
2024-03-07,moong,Pune,7.2,Good,75.21
2024-03-08,tur,Bhopal,38.93,Good,75.77
2024-03-08,moong,Lucknow,32.58,Average,74.68
2024-03-08,tur,Nagpur,28.22,Good,66.86
2024-03-08,gram,Lucknow,21.26,Good,56.6
2024-03-08,soyabean,Hyderabad,47.25,Good,40.49
2024-03-09,potato,Bhopal,19.54,Good,12.95
2024-03-09,rice,Patna,3.88,Good,41.04
2024-03-09,urad,Ahmedabad,2.39,Good,83.02
2024-03-10,gram,Indore,40.06,Good,72.19
2024-03-10,tur,Jaipur,47.1,Good,49.1
2024-03-11,wheat,Jaipur,49.66,Good,26.76
2024-03-11,onion,Ahmedabad,30.38,Good,17.86
2024-03-11,moong,Indore,3.12,Good,64.8
2024-03-12,gram,Jaipur,32.84,Good,57.45
2024-03-12,moong,Patna,39.15,Poor,92.09
2024-03-12,soyabean,Lucknow,31.68,Good,52.07
2024-03-12,soyabean,Patna,40.5,Good,47.43
2024-03-12,tur,Bhopal,21.14,Good,67.22
2024-03-13,tomato,Hyderabad,44.44,Excellent,37.85
2024-03-13,potato,Jaipur,23.97,Good,17.97
2024-03-13,urad,Patna,5.03,Excellent,52.34
2024-03-13,urad,Ahmedabad,11.92,Excellent,76.31
2024-03-14,tur,Pune,18.16,Good,82.5
2024-03-14,tomato,Indore,19.24,Poor,34.25
2024-03-14,potato,Indore,7.22,Good,19.18
2024-03-14,rice,Hyderabad,3.32,Excellent,29.41
2024-03-14,moong,Patna,42.35,Excellent,81.76
2024-03-15,tomato,Patna,12.97,Good,26.1
2024-03-15,gram,Bhopal,43.47,Good,44.43
2024-03-15,moong,Kanpur,31.93,Average,61.16
2024-03-15,wheat,Nagpur,43.48,Excellent,25.44
2024-03-15,urad,Kanpur,2.39,Good,50.31
2024-03-16,gram,Indore,26.85,Good,65.43
2024-03-16,gram,Hyderabad,37.73,Good,72.15
2024-03-16,soyabean,Indore,19.78,Poor,54.3
2024-03-17,soyabean,Ahmedabad,49.96,Good,44.83
2024-03-17,wheat,Bhopal,33.55,Average,31.31
2024-03-18,gram,Pune,48.04,Average,52.01
2024-03-18,gram,Nagpur,45.27,Average,65.52
2024-03-18,onion,Hyderabad,17.64,Good,15.66
2024-03-18,onion,Ahmedabad,46.7,Poor,22.73
2024-03-18,tomato,Jaipur,14.43,Excellent,34.54
2024-03-19,soyabean,Hyderabad,9.88,Good,55.48
2024-03-19,wheat,Ahmedabad,13.02,Good,24.01
2024-03-19,rice,Lucknow,26.03,Good,50.12
2024-03-20,gram,Ahmedabad,42.32,Average,59.33
2024-03-20,gram,Hyderabad,19.1,Poor,53.27
2024-03-20,rice,Jaipur,35.57,Average,51.2
2024-03-20,soyabean,Pune,1.04,Excellent,35.62
2024-03-20,rice,Lucknow,12.35,Good,43.94
2024-03-20,potato,Nagpur,14.73,Average,19.24
2024-03-20,soyabean,Patna,44.3,Good,63.08
2024-03-21,tomato,Lucknow,14.33,Average,25.42
2024-03-21,tur,Patna,45.45,Excellent,82.53
2024-03-21,tur,Bhopal,0.8,Average,77.61
2024-03-21,moong,Pune,5.49,Good,91.96
2024-03-21,wheat,Lucknow,48.97,Good,20.91
2024-03-21,potato,Bhopal,6.05,Good,12.89
2024-03-21,gram,Lucknow,13.62,Average,63.19
2024-03-21,tur,Lucknow,42.11,Average,62.88
2024-03-21,gram,Jaipur,38.85,Good,43.21
2024-03-21,gram,Indore,6.21,Average,72.85
2024-03-22,moong,Jaipur,22.93,Average,89.84
2024-03-22,potato,Jaipur,30.22,Good,15.49
2024-03-22,wheat,Kanpur,30.21,Good,22.38
2024-03-22,tur,Lucknow,47.36,Average,83.56
2024-03-22,rice,Lucknow,24.62,Excellent,42.09
2024-03-23,potato,Bhopal,21.82,Poor,14.36
2024-03-23,moong,Bhopal,33.03,Excellent,78.39
2024-03-23,urad,Kanpur,9.51,Average,49.86
2024-03-23,tomato,Ahmedabad,31.04,Excellent,27.92
2024-03-23,tomato,Hyderabad,48.2,Poor,35.17
2024-03-24,rice,Nagpur,3.85,Good,41.4
2024-03-24,tomato,Indore,18.38,Poor,38.48
2024-03-24,rice,Hyderabad,1.89,Good,40.19
2024-03-24,gram,Ahmedabad,4.54,Average,64.32
2024-03-24,gram,Lucknow,26.25,Average,45.96
2024-03-24,potato,Jaipur,1.05,Excellent,18.84
2024-03-24,onion,Jaipur,3.98,Average,23.68
2024-03-25,urad,Kanpur,29.66,Good,68.19
2024-03-26,soyabean,Hyderabad,44.35,Average,59.41
2024-03-27,rice,Patna,25.85,Good,30.37
2024-03-28,rice,Indore,27.63,Good,46.34
2024-03-28,gram,Nagpur,14.56,Average,75.46
2024-03-29,moong,Hyderabad,41.33,Good,87.74
2024-03-29,rice,Jaipur,34.72,Good,36.02
2024-03-29,urad,Kanpur,22.36,Good,73.98
2024-03-29,potato,Indore,44.14,Good,11.56
2024-03-30,rice,Bhopal,17.62,Good,40.76
2024-03-30,wheat,Jaipur,45.7,Average,18.85
2024-03-30,rice,Pune,36.02,Average,49.62
2024-03-31,onion,Hyderabad,24.33,Average,22.23
2024-03-31,rice,Patna,18.96,Average,32.19
2024-03-31,tomato,Hyderabad,12.65,Good,26.17
2024-04-01,tomato,Ahmedabad,12.56,Average,38.43
2024-04-01,urad,Jaipur,21.05,Good,56.08
2024-04-01,gram,Indore,9.06,Good,75.61
2024-04-01,urad,Ahmedabad,40.91,Excellent,62.63
2024-04-01,potato,Patna,32.65,Excellent,15.69
2024-04-02,tur,Hyderabad,27.75,Excellent,66.49
2024-04-02,potato,Lucknow,8.22,Good,14.33
2024-04-03,soyabean,Bhopal,28.08,Average,57.3
2024-04-03,gram,Lucknow,37.76,Good,48.59
2024-04-04,onion,Indore,48.5,Poor,23.76
2024-04-04,onion,Kanpur,25.93,Good,24.44
2024-04-04,onion,Indore,34.29,Good,23.25
2024-04-04,urad,Kanpur,48.7,Average,64.49
2024-04-05,gram,Nagpur,24.71,Poor,51.76
2024-04-05,onion,Pune,23.05,Average,24.42
2024-04-05,rice,Bhopal,39.71,Good,35.55
2024-04-06,soyabean,Lucknow,45.07,Average,35.47
2024-04-06,urad,Ahmedabad,24.98,Average,65.07
2024-04-06,moong,Ahmedabad,12.04,Average,63.39
2024-04-06,rice,Lucknow,34.48,Excellent,50.99
2024-04-06,onion,Nagpur,31.41,Good,22.86
2024-04-07,wheat,Ahmedabad,26.57,Excellent,25.5
2024-04-07,moong,Lucknow,4.44,Good,64.52
2024-04-08,onion,Hyderabad,3.49,Poor,24.53
2024-04-08,urad,Jaipur,20.52,Poor,63.19
2024-04-08,moong,Jaipur,38.88,Good,77.74
2024-04-08,gram,Pune,23.71,Poor,49.65
2024-04-09,wheat,Kanpur,36.76,Good,31.97
2024-04-10,soyabean,Patna,23.56,Excellent,49.72
2024-04-10,wheat,Jaipur,22.91,Good,21.86
2024-04-10,rice,Indore,43.97,Average,33.36
2024-04-10,onion,Nagpur,21.41,Average,25.98
2024-04-10,potato,Pune,6.73,Poor,14.57
2024-04-10,wheat,Ahmedabad,24.03,Excellent,19.16
2024-04-11,potato,Jaipur,44.17,Good,10.67
2024-04-11,moong,Patna,4.29,Excellent,54.46
2024-04-11,potato,Indore,37.18,Average,11.09
2024-04-11,gram,Lucknow,40.49,Poor,76.07
2024-04-11,tur,Patna,19.95,Poor,76.79
2024-04-11,onion,Nagpur,47.18,Average,25.87
2024-04-12,urad,Nagpur,43.92,Excellent,87.73
2024-04-12,soyabean,Bhopal,20.52,Excellent,61.97
2024-04-13,onion,Indore,15.47,Good,18.44
2024-04-13,tur,Nagpur,41.62,Poor,65.3
2024-04-13,gram,Hyderabad,46.09,Good,69.1
2024-04-13,gram,Ahmedabad,15.56,Good,58.28
2024-04-13,onion,Indore,18.69,Excellent,19.99
2024-04-13,tomato,Hyderabad,27.98,Average,30.24
2024-04-15,tur,Nagpur,13.18,Average,67.71
2024-04-15,rice,Bhopal,2.09,Good,39.74
2024-04-15,onion,Ahmedabad,38.05,Excellent,24.84
2024-04-15,tomato,Patna,41.71,Average,23.96
2024-04-15,onion,Hyderabad,37.64,Excellent,20.2
2024-04-15,gram,Pune,9.44,Average,50.65
2024-04-16,onion,Indore,11.63,Good,18.22
2024-04-16,urad,Indore,33.96,Excellent,57.74
2024-04-16,tur,Pune,30.18,Good,62.5
2024-04-16,tur,Patna,5.33,Poor,59.83
2024-04-16,potato,Nagpur,32.31,Average,17.84
2024-04-16,rice,Kanpur,33.45,Good,48.53
2024-04-16,wheat,Kanpur,26.86,Average,28.37
2024-04-16,moong,Lucknow,36.47,Average,83.23
2024-04-17,moong,Hyderabad,7.48,Excellent,60.26
2024-04-17,moong,Indore,15.44,Excellent,77.3
2024-04-17,wheat,Indore,40.29,Average,29.15
2024-04-17,tur,Kanpur,31.53,Average,62.48
2024-04-17,wheat,Pune,1.04,Good,21.95
2024-04-18,soyabean,Nagpur,25.12,Excellent,42.19
2024-04-18,moong,Patna,25.37,Good,91.99
2024-04-19,rice,Ahmedabad,22.77,Excellent,42.18
2024-04-20,soyabean,Ahmedabad,23.18,Average,50.6
2024-04-20,tur,Pune,25.23,Average,90.5
2024-04-20,soyabean,Kanpur,14.74,Poor,38.63
2024-04-22,potato,Nagpur,16.01,Excellent,15.33
2024-04-22,soyabean,Lucknow,26.37,Average,56.46
2024-04-22,wheat,Pune,8.43,Good,19.87
2024-04-22,rice,Bhopal,26.3,Excellent,42.81
2024-04-23,tomato,Lucknow,27.11,Excellent,36.31
2024-04-23,onion,Bhopal,29.13,Poor,17.01
2024-04-23,urad,Indore,28.96,Average,82.41
2024-04-23,moong,Pune,6.92,Excellent,88.71
2024-04-24,wheat,Ahmedabad,38.62,Good,26.75
2024-04-24,wheat,Lucknow,8.38,Average,25.27
2024-04-24,moong,Indore,34.93,Average,70.82
2024-04-24,moong,Pune,4.88,Average,55.22
2024-04-24,wheat,Nagpur,27.62,Average,30.74
2024-04-24,onion,Lucknow,36.26,Excellent,14.22
2024-04-24,onion,Hyderabad,20.0,Poor,20.83
2024-04-25,tur,Pune,15.1,Good,78.09
2024-04-25,potato,Lucknow,16.29,Good,14.67
2024-04-26,onion,Nagpur,1.94,Good,14.05
2024-04-27,rice,Pune,16.68,Excellent,35.8
2024-04-27,tur,Indore,21.88,Average,89.46
2024-04-28,moong,Indore,28.25,Good,96.75
2024-04-28,soyabean,Nagpur,4.47,Excellent,57.14
2024-04-28,tur,Kanpur,17.71,Good,50.15
2024-04-29,tur,Hyderabad,9.7,Good,68.44
2024-04-29,potato,Indore,20.64,Excellent,14.88
2024-04-29,gram,Bhopal,9.46,Excellent,47.97
2024-04-29,tur,Bhopal,28.09,Good,89.15
2024-04-30,wheat,Bhopal,28.64,Poor,25.98
2024-04-30,tomato,Ahmedabad,32.62,Good,21.43
2024-04-30,soyabean,Lucknow,28.18,Average,42.44
2024-05-01,tur,Kanpur,36.53,Good,84.77
2024-05-01,rice,Ahmedabad,44.99,Good,50.2
2024-05-01,tomato,Kanpur,13.4,Average,36.95
2024-05-01,potato,Bhopal,28.03,Average,11.9
2024-05-01,gram,Ahmedabad,17.68,Excellent,71.96
2024-05-01,gram,Patna,48.89,Average,70.65
2024-05-01,tomato,Patna,38.23,Good,25.08
2024-05-01,tur,Indore,41.57,Average,53.55
2024-05-02,gram,Bhopal,38.04,Excellent,73.97
2024-05-02,urad,Indore,28.07,Average,78.33
2024-05-02,moong,Bhopal,18.58,Excellent,61.81
2024-05-02,soyabean,Hyderabad,48.05,Poor,63.98
2024-05-02,onion,Indore,12.27,Good,17.14
2024-05-02,tur,Nagpur,26.52,Good,70.53
2024-05-02,tomato,Indore,8.31,Good,26.9
2024-05-03,tur,Kanpur,6.08,Average,64.63
2024-05-03,potato,Pune,6.01,Good,13.21
2024-05-03,onion,Indore,46.7,Excellent,19.16
2024-05-03,tomato,Jaipur,5.24,Excellent,26.72
2024-05-03,wheat,Jaipur,37.23,Poor,18.28
2024-05-03,tur,Kanpur,40.97,Average,88.26
2024-05-04,tur,Kanpur,44.82,Good,83.92
2024-05-05,urad,Lucknow,43.64,Poor,62.69
2024-05-06,soyabean,Patna,41.7,Good,58.54
2024-05-06,urad,Ahmedabad,46.67,Excellent,50.37
2024-05-06,moong,Kanpur,45.24,Good,64.52
2024-05-07,urad,Hyderabad,47.45,Poor,63.72
2024-05-07,onion,Indore,40.17,Excellent,17.66
2024-05-07,tomato,Ahmedabad,29.87,Good,32.67
2024-05-07,urad,Nagpur,47.12,Good,48.11
2024-05-08,tur,Kanpur,48.05,Average,73.65
2024-05-08,soyabean,Bhopal,1.76,Good,37.2
2024-05-09,tur,Kanpur,32.22,Good,70.33
2024-05-09,soyabean,Patna,20.24,Average,59.87
2024-05-09,urad,Kanpur,46.44,Excellent,68.26
2024-05-09,onion,Nagpur,21.37,Average,15.67
2024-05-09,potato,Indore,42.25,Good,12.97
2024-05-09,soyabean,Pune,41.03,Excellent,51.89
2024-05-10,onion,Nagpur,44.43,Average,20.52
2024-05-10,gram,Ahmedabad,42.21,Average,71.6
2024-05-10,wheat,Hyderabad,15.66,Excellent,32.18
2024-05-10,tur,Kanpur,31.08,Good,55.21
2024-05-11,rice,Bhopal,46.23,Good,49.1
2024-05-11,potato,Ahmedabad,11.32,Good,16.93
2024-05-11,wheat,Lucknow,21.86,Average,24.75
2024-05-11,gram,Hyderabad,27.94,Good,64.48
2024-05-13,rice,Indore,32.49,Good,29.33
2024-05-13,rice,Patna,44.03,Good,49.3
2024-05-13,potato,Jaipur,5.93,Excellent,16.97
2024-05-13,onion,Patna,32.41,Good,15.29
2024-05-13,gram,Nagpur,44.8,Average,45.62
2024-05-13,wheat,Lucknow,45.47,Good,32.34
2024-05-14,tur,Pune,25.87,Average,63.85
2024-05-14,tomato,Patna,35.36,Average,30.64
2024-05-14,rice,Patna,31.19,Good,31.13
2024-05-14,wheat,Bhopal,8.96,Good,26.07
2024-05-14,onion,Ahmedabad,24.72,Good,17.15
2024-05-15,wheat,Kanpur,21.6,Poor,20.68
2024-05-15,gram,Nagpur,31.06,Excellent,58.14
2024-05-15,urad,Jaipur,7.86,Good,82.7
2024-05-15,tur,Hyderabad,17.01,Excellent,53.96
2024-05-16,rice,Nagpur,42.85,Good,30.41
2024-05-16,rice,Lucknow,34.55,Average,35.69
2024-05-16,rice,Ahmedabad,12.48,Poor,48.95
2024-05-17,onion,Ahmedabad,2.06,Average,24.27
2024-05-17,onion,Hyderabad,0.65,Good,19.51
2024-05-17,soyabean,Hyderabad,24.22,Excellent,48.83
2024-05-17,wheat,Bhopal,49.13,Average,20.41
2024-05-18,gram,Hyderabad,6.65,Good,46.79
2024-05-18,urad,Lucknow,19.04,Poor,80.34
2024-05-19,potato,Ahmedabad,34.65,Excellent,15.97
2024-05-20,tomato,Lucknow,45.86,Average,28.94
2024-05-20,potato,Lucknow,40.41,Excellent,16.5
2024-05-20,urad,Jaipur,14.1,Excellent,76.73
2024-05-20,rice,Bhopal,11.89,Average,29.61
2024-05-21,moong,Pune,6.47,Excellent,81.75
2024-05-21,soyabean,Indore,27.11,Excellent,43.94
2024-05-21,moong,Patna,33.0,Average,73.43
2024-05-21,tomato,Kanpur,36.85,Excellent,28.73
2024-05-21,potato,Patna,11.74,Good,16.46
2024-05-21,tur,Pune,19.42,Average,78.28
2024-05-21,wheat,Jaipur,48.67,Good,20.02
2024-05-22,urad,Nagpur,41.93,Average,69.43
2024-05-22,rice,Patna,11.13,Good,49.51
2024-05-22,wheat,Jaipur,21.7,Average,30.63
2024-05-23,urad,Ahmedabad,21.12,Good,68.76
2024-05-23,tur,Ahmedabad,13.03,Excellent,73.25
2024-05-24,gram,Nagpur,41.08,Good,56.0
2024-05-24,moong,Nagpur,1.85,Good,52.79
2024-05-24,gram,Lucknow,30.26,Average,46.1
2024-05-25,rice,Lucknow,13.86,Good,47.95
2024-05-25,rice,Pune,35.65,Average,50.71
2024-05-25,urad,Patna,38.79,Good,83.25
2024-05-25,tomato,Patna,11.62,Average,32.04
2024-05-25,tomato,Indore,15.66,Excellent,26.32
2024-05-26,onion,Bhopal,39.93,Average,15.92
2024-05-26,moong,Kanpur,24.85,Average,91.87
2024-05-26,rice,Kanpur,22.11,Poor,32.72
2024-05-26,urad,Patna,7.52,Excellent,51.61
2024-05-27,tur,Nagpur,41.68,Good,63.85
2024-05-28,potato,Lucknow,25.68,Average,12.66
2024-05-28,onion,Patna,33.33,Average,18.03
2024-05-28,rice,Pune,32.05,Average,51.92
2024-05-28,potato,Nagpur,18.73,Average,11.83
2024-05-29,gram,Bhopal,8.52,Good,50.51
2024-05-29,tomato,Indore,30.03,Average,24.91
2024-05-29,gram,Patna,11.55,Average,44.62
2024-05-29,urad,Lucknow,44.28,Good,82.56
2024-05-29,urad,Lucknow,25.45,Average,62.4
2024-05-29,tur,Lucknow,31.94,Excellent,70.15
2024-05-30,onion,Bhopal,44.85,Average,17.17
2024-05-30,potato,Lucknow,4.35,Good,17.18
2024-05-30,rice,Indore,37.27,Average,40.41
2024-05-31,potato,Patna,6.34,Good,17.3
2024-05-31,potato,Nagpur,9.93,Good,12.98
2024-05-31,onion,Hyderabad,40.61,Average,18.72
2024-06-01,tomato,Bhopal,193.55,Excellent,37.79
2024-06-01,tomato,Nagpur,217.29,Poor,29.92
2024-06-02,soyabean,Indore,165.09,Good,42.39
2024-06-02,moong,Patna,237.43,Good,68.39
2024-06-02,onion,Jaipur,191.99,Excellent,16.46
2024-06-03,moong,Kanpur,107.57,Excellent,85.12
2024-06-03,potato,Jaipur,239.62,Poor,12.5
2024-06-03,tomato,Patna,192.44,Good,37.15
2024-06-03,tomato,Hyderabad,249.84,Excellent,33.41
2024-06-04,tomato,Hyderabad,139.07,Average,29.26
2024-06-04,tomato,Kanpur,233.21,Excellent,21.01
2024-06-05,wheat,Jaipur,183.25,Good,23.19
2024-06-05,moong,Hyderabad,106.11,Average,92.83
2024-06-05,urad,Pune,114.05,Average,76.5
2024-06-06,rice,Bhopal,237.26,Average,28.89
2024-06-06,urad,Indore,127.2,Excellent,62.04
2024-06-06,tomato,Ahmedabad,163.97,Average,35.09
2024-06-06,urad,Indore,164.67,Excellent,72.63
2024-06-06,tur,Bhopal,249.07,Average,69.89
2024-06-06,gram,Pune,249.64,Average,76.24
2024-06-07,gram,Lucknow,155.88,Poor,68.99
2024-06-07,onion,Jaipur,240.16,Average,21.25
2024-06-07,moong,Ahmedabad,199.07,Excellent,59.02
2024-06-08,urad,Bhopal,188.73,Excellent,62.96
2024-06-08,gram,Pune,108.08,Good,69.33
2024-06-08,urad,Lucknow,229.92,Average,68.96
2024-06-08,urad,Hyderabad,161.37,Poor,66.9
2024-06-08,gram,Hyderabad,169.62,Good,45.49
2024-06-09,wheat,Patna,187.49,Average,24.33
2024-06-09,moong,Jaipur,154.07,Average,77.95
2024-06-10,moong,Pune,160.0,Excellent,74.17
2024-06-10,moong,Pune,204.67,Good,88.54
2024-06-10,rice,Nagpur,219.93,Average,50.95
2024-06-10,potato,Lucknow,138.89,Excellent,12.22
2024-06-10,wheat,Bhopal,222.65,Good,21.74
2024-06-10,moong,Jaipur,170.04,Good,91.27
2024-06-11,tomato,Indore,191.42,Average,33.98
2024-06-11,soyabean,Ahmedabad,148.87,Average,51.83
2024-06-11,gram,Hyderabad,193.0,Good,49.48
2024-06-11,tomato,Kanpur,121.94,Average,30.85
2024-06-11,tomato,Nagpur,184.86,Good,25.69
2024-06-11,tur,Pune,146.53,Good,71.13
2024-06-12,tur,Pune,201.68,Excellent,76.22
2024-06-12,potato,Jaipur,189.37,Average,11.84
2024-06-12,potato,Pune,149.5,Excellent,18.82
2024-06-12,wheat,Jaipur,129.81,Average,18.88
2024-06-13,urad,Jaipur,175.27,Average,69.62
2024-06-13,tur,Hyderabad,190.87,Good,77.17
2024-06-13,moong,Bhopal,239.36,Average,80.91
2024-06-13,tomato,Pune,103.49,Excellent,27.05
2024-06-14,gram,Ahmedabad,163.65,Average,44.51
2024-06-14,soyabean,Ahmedabad,184.78,Poor,39.38
2024-06-14,tur,Patna,231.27,Good,88.13
2024-06-14,urad,Lucknow,171.7,Poor,73.84
2024-06-14,moong,Jaipur,134.23,Excellent,64.58
2024-06-15,tur,Pune,147.95,Average,62.16
2024-06-15,urad,Patna,188.92,Poor,81.24
2024-06-15,moong,Bhopal,122.59,Good,57.02
